Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,language,sentiment,standardizedReview,mentionedFeature,mentionedSynonyms
1470,3051bdc1-2de8-4764-8216-21a3a11ce555,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Es la mejor app para aprender a programar me gustaria que los videos tengan subtitulos para que asi mas personas se animen a usalarlo ademas de que la app tenga un lenguahe en español PLEASE.THANK YOU .,5,1,5.0.11,2019-02-13 06:46:21,"Dear Friend,
Thank you for writing to us. We understand the difficulty faced with the unavailability of the content in the desired languge. At present we are working on addition of content.But we are sure that you will be able to cope up with the English Language. Please kindly reach us out at Hello@PrgHub.com if you need any assistance. 
-SS",2019-02-13 09:22:30,5.0.11,es,POS,es la mejor app para aprender programar gustaria que los videos tengan subtitulos para que asi mas personas se animen usalarlo ademas de que la app tenga un lenguahe en espanol pleasethank,"avatar, status quo sloth","person, person"
1510,5c499e78-be56-45eb-bddc-381daaca9c0f,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sería bueno que permitieran escribir en lugar de solo seleccionar la respuesta correcta.,4,0,5.0.8,2019-01-22 14:05:04,"Dear Friend, 
Thank you very much for the review and your feedback is of a great value for us. We are glad that you are happy with our application. Keep loving and supporting us. We will definitely keep you satisfied and provide you with the best learning experience.
-SS",2019-01-22 15:51:49,5.0.8,es,NEU,seria bueno que permitieran escribir en lugar de solo seleccionar la respuesta correcta,voting,elecc
1511,956bceca-5549-4ee1-85d5-43dcf8a782bd,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Estuve revisando qué curso empezar por 3 dias y no me decidí porque el contenido era muy básico o no interesante para mi perfil profesional. Lo malo fue que durante 3 días me arrojó una publicidad super intrusiva en mi barra de notificaciones animándome a pagar una licencia vitalicia, por eso las 2 estrellas, no por el contenido. El contenidos es de gustos, la publicidad intrusiva en cambio es molesta",2,7,5.0.8,2019-01-22 14:05:00,"Dear Javier,
How are things going? Please let us know if you're still experiencing issues. If you do, please get in touch with us at Hello@prghub.com and we will make sure to assist you. Hope to hear from you soon!
-PA",2019-05-13 06:22:33,5.0.8,es,NEG,estuve revisando que curso empezar por 3 dias decidi porque el contenido era muy basico interesante para mi perfil profesional lo malo fue que durante 3 dias arrojo una publicidad super intrusiva en mi barra de notificaciones animandome pagar una licencia vitalicia por eso las 2 estrellas por el contenido el contenidos es de gustos la publicidad intrusiva en cambio es molesta,"daily streaks, progress bar","dia, barra"
1528,7895e204-ded4-4191-93d1-2b288820743c,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Muy buena para aprender, con sistema de refuerzo por cada bloque de avance, a la vez que aprender inglés mientras te dicta las lecciones. Genial plataforma de e-learning!",5,0,5.0.8,2019-01-19 23:53:12,"Dear Friend, 
Thank you very much for the review and your feedback is of a great value for us. We are glad that you are happy with our application. Keep loving and supporting us. We will definitely keep you satisfied and provide you with the best learning experience.
-SS",2019-01-20 05:55:22,5.0.8,es,POS,muy buena para aprender con sistema de refuerzo por cada bloque de avance la vez que aprender ingles mientras te dicta las lecciones genial plataforma de elearning,"points system, boosters, virtual economy","sistema, refuerzo, sistema"
1534,1e9b4676-4b9b-42cc-8361-978cd711ad95,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Quiero entender... como usan una grafica tan poco seria, con pocos apartados. ademas, es más de lo mismo, es decir, pruebas pocos modulos, y te ofrecen la version pro se inmediato. yo esperaría que fuese mas tarde. tal vez llegando a los de ciçlos o matrices al menos.",2,1,,2019-01-18 19:20:49,"Dear Che,
How's your experience been with us? We hope that our free courses had been helpful to you. If you are not happy with what you've learned, please get in touch with us at Hello@prghub.com so that we can provide you a solution that will make you smile :)
-PA",2019-05-13 06:20:45,,es,NEG,quiero entender como usan una grafica tan poco seria con pocos apartados ademas es mas de lo mismo es decir pruebas pocos modulos te ofrecen la version pro se inmediato yo esperaria que fuese mas tarde tal vez llegando los de ciclos matrices al menos,"daily streaks, challenges","dia, prueba"
1539,99104e2d-7bcb-4d06-aa6d-89bc1010a394,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Es una buena aplicacion para aprender a programar pero con todo respeto la version Pro es muy básica que deberia ser gratis, esa información se encuentra en internet como para pagar por ella. Pueden mejorar sus precios o ampliar los cursos o que te ayudara con una certificación real para considerar pagar por ellos, ( sin mencionar que solo esta en ingles y tiene errores la app). La voy a desinstalar.",1,5,5.0.8,2019-01-18 13:33:34,"Dear Francisco,
We'd love to hear from you how things are going. We hope that you're able to use the app perfectly. If you still need help with anything, please get in touch with us at Hello@prghub.com and we will very happy to assist you.
-PA",2019-03-23 06:44:30,5.0.8,es,NEU,es una buena aplicacion para aprender programar pero con todo respeto la version pro es muy basica que deberia ser gratis esa informacion se encuentra en internet como para pagar por ella pueden mejorar sus precios ampliar los cursos que te ayudara con una certificacion real para considerar pagar por ellos sin mencionar que solo esta en ingles tiene errores la app la voy desinstalar,boosters,mejora
1542,9021428b-54e4-4307-9953-f9a2fbaab50a,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Esta bastante bien. No es exactamente un Duolingo, pero se acerca bastante. El contenido es muy bueno, si bien estos cursos por si solos no te darán las habilidades para programar, están más enfocados a ser una ayuda alternativa que se usa junto a otros curso, o como una herramienta para repasar. No esta en español. Lo único malo es que para acceder a cierto contenido, y en especial, a las certificaciones, se debe ser pro.",4,20,5.0.8,2019-01-18 06:35:45,"Dear Ivan,
Thank you for your valuable feedback. The courses are based on Scientific Methods and bite sized information. In order to sustain ourselves we had to monetize the course. We're currently focusing on the content part and will proceed with translation part once it is over. For any issues, please contact us at hello@prghub.com.
-SS",2019-01-18 16:13:28,5.0.8,es,POS,esta bastante bien es exactamente un duolingo pero se acerca bastante el contenido es muy bueno si bien estos cursos por si solos te daran las habilidades para programar estan mas enfocados ser una ayuda alternativa que se usa junto otros curso como una herramienta para repasar esta en espanol lo unico malo es que para acceder cierto contenido en especial las certificaciones se debe ser pro,boosters,special
1552,de1f425f-7202-4807-ad69-7ef2258a97da,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"esta Aplicación es el duolingl de la programación perl mas eficaz todavía, estoy aprendiendo con esta aplicación y otra en el pc a programar C++ y mola que flipas, muy buen soporte y los desarrolladores se les ve miy motivados y dedicados, sigan así. 9/10 Mi recomendación seria añadir el idioma español para que los Españoles lo podamos hacer mas eficazmente",5,0,5.0.8,2019-01-17 18:41:03,"Dear Friend,
We sincerely apologize for the inconvenience caused.
We understand the difficulty faced with the language part.
We are currently concentrating on the content part and we will start with the translations part once it is over.
Your request has been noted.
Thank you very much for sharing your feedback.
-SS",2019-01-18 06:06:16,5.0.8,es,POS,esta aplicacion es el duolingl de la programacion perl mas eficaz todavia estoy aprendiendo con esta aplicacion otra en el pc programar c mola que flipas muy buen soporte los desarrolladores se les miy motivados dedicados sigan asi 910 mi recomendacion seria anadir el idioma espanol para que los espanoles lo podamos hacer mas eficazmente,last mile drive,motiv
1580,69898e8c-83f3-4855-9f36-b0876787318c,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,No regresa tu dinero de compra aún cancelando en los días de prueba,1,1,,2018-11-29 13:45:03,"Dear Jose,
We sincerely apologize for the inconvenience caused. We would like to inform you that we checked your Purchase from our Backend and it was found to be a Normal Purchase and not within the Trial Period. We have a Refund Policy of 2 Days after the Purchase was made. Please do not hesitate to contact us at hello@prghub.com.
-SS",2018-11-30 06:16:00,,es,NEG,regresa tu dinero de compra aun cancelando en los dias de prueba,"daily streaks, challenges","dia, prueba"
1619,4b8c08f3-d287-4415-a017-a6ece02ae1cf,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,La app está bien. Pero tiene varios defectos: - No usa fuentes monoespacio para el codigo. Eso dificulta ver la indentación. - La navegación por los cursos es poco flexible. - Tampoco tiene un sistema de feedback integrado. Espero que solucionen pronto estos problemas. Gracias.,3,2,4.1.5,2018-02-18 21:31:35,"Estimado Guillermo, gracias por tus valiosos comentarios. Hemos anotado su solicitud y veremos el asunto y veremos qué podemos hacer.
ND",2018-02-20 06:49:16,4.1.5,es,NEG,la app esta bien pero tiene varios defectos usa fuentes monoespacio para el codigo eso dificulta ver la indentacion la navegacion por los cursos es poco flexible tampoco tiene un sistema de feedback integrado espero que solucionen pronto estos problemas gracias,"points system, virtual economy","sistema, sistema"
1656,765defbb-2121-4b94-861c-e9fe5ccf141d,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Excelente aplicación y por favor no se quejen de que esté en inglés, si piensan meterse al mundo de la tecnología/programación, vayan haciéndose a la idea que el inglés es como ponerte los zapatos antes de salir... Puedes intentarlo (Salir sin zapatos o aprender a programar sin hablar inglés) pero siempre, siempre faltará algo para hacer más sencilla la tarea",5,8,4.0.3,2017-11-29 01:20:00,"Querido Israel, gracias por tus comentarios genuinos. Eres increíble. Sigue amando y apoyándonos.
ND",2018-01-24 12:59:45,4.0.3,es,NEU,excelente aplicacion por favor se quejen de que este en ingles si piensan meterse al mundo de la tecnologiaprogramacion vayan haciendose la idea que el ingles es como ponerte los zapatos antes de salir puedes intentarlo salir sin zapatos aprender programar sin hablar ingles pero siempre siempre faltara algo para hacer mas sencilla la tarea,"challenges, visual grave","tarea, area"
1657,80b0e190-1e9c-4281-8a52-64874b4f2407,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Muy poco contenido le falta mejorar, no merece la pena el pro dado el contenido que tiene actualmente.",3,4,4.0.3,2017-11-28 17:19:10,"Dear Friend, 
New courses are in development. 
We do not wish to compromise on course quality and release for namesake. Hence, we are collecting feedback from the current 4 courses and delivering the best in upcoming ones. 
Meanwhile you have the reference course in extra tab. :)
Apologies for the delay",2017-12-13 17:30:56,4.0.3,es,NEG,muy poco contenido le falta mejorar merece la pena el pro dado el contenido que tiene actualmente,boosters,mejora
1671,fd7768e4-fac6-4829-afd3-526f8187b95a,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Me gusta este app pero no se como andiar tiempo para juegos,5,0,3.0.3,2017-10-05 13:41:55,"Estimado trabajo, gracias por su calificación generosa. No pudimos entender lo que usted está tratando de decirnos. Por favor, sea más claro para que podamos entenderlo con más claridad.
ND",2017-10-10 11:38:21,3.0.3,es,NEU,gusta este app pero se como andiar tiempo para juegos,daily streaks,dia
1675,ec697f4d-e4f7-4dda-ab9a-f714992e1d76,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Muy buena la app, solo que me gustaría que uno pudiera hacer lo mismo pero sin conexión de datos, ya que uso esta app en las clases de programación de mi escuela...",5,0,,2017-09-29 00:32:23,"Estimado Alan, gracias por su genuina retroalimentación. Nos alegra que te guste nuestra aplicación. Puedes ver todo sin conexión. Sólo el compilador de la aplicación no se puede utilizar sin conexión.
ND",2017-09-29 05:44:13,,es,POS,muy buena la app solo que gustaria que uno pudiera hacer lo mismo pero sin conexion de datos ya que uso esta app en las clases de programacion de mi escuela,social discovery,conexion
1678,c4837e2e-e340-4cd8-b137-36773ba81214,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gracias por poner a disposición de los usuarios una aplicación tan útil y completa, sigan añadiendo mas contenido y lenguajes para hacerla aun mejor.",5,0,,2017-09-22 02:21:13,"Estimado Adrián, muchas gracias por la genuina retroalimentación. El equipo está encantado de escuchar una respuesta tan positiva. Estamos trabajando en mejoras constantes. Estamos seguros de que le gustarán las futuras actualizaciones. Haznos saber si tienes alguna sugerencia.
ND",2017-09-22 08:11:46,,es,POS,gracias por poner disposicion de los usuarios una aplicacion tan util completa sigan anadiendo mas contenido lenguajes para hacerla aun mejor,leaderboard/competition,posicion
1689,e55c318d-c0be-4167-b725-65d3facf6b7c,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Creo que si la mayoría les pide que el material este en español deberían de ponerlo en español , de momento no entiendo los textos así que mejor me buscare algún buen libro , su idea es buena pero si el contenido no es entendible para las personas que la ocupan entonces no sirve",1,0,3.2.5,2017-07-29 04:36:18,"Estimado amigo, gracias por su valiosa retroalimentación. A partir de ahora, estamos tratando de mejorar el contenido para que pueda obtener lo mejor. Podemos optar por la traducción en un futuro próximo.
ND",2017-07-31 07:45:17,3.2.5,es,NEG,creo que si la mayoria les pide que el material este en espanol deberian de ponerlo en espanol de momento entiendo los textos asi que mejor buscare algun buen libro su idea es buena pero si el contenido es entendible para las personas que la ocupan entonces sirve,"avatar, status quo sloth","person, person"
1690,d066c928-7e64-4c39-8d93-a9f1480f59aa,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Estoy aprendiendo mucho con esta aplicación,  y lo mejor es que es desde mi teléfono. Lo que pienso podrian mejorarle, sería poner la información en español.",5,0,3.2.5,2017-07-29 03:22:53,"Estimado amigo, gracias por su agradecimiento. Nos complace saber que te ha gustado nuestra aplicación. A partir de ahora, estamos tratando de mejorar el contenido para que pueda obtener el mejor contenido. Podemos optar por la traducción en un futuro próximo.
ND",2017-07-31 09:57:05,3.2.5,es,POS,estoy aprendiendo mucho con esta aplicacion lo mejor es que es desde mi telefono lo que pienso podrian mejorarle seria poner la informacion en espanol,boosters,mejora
1699,394d965e-9e61-4e1e-b530-8533eab61939,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Chicos es genial... Pero tomen en cuenta la traducción. Si la logran pasar a cualquier otro idioma (Español también) será mejor, para todos.",5,17,3.2.5,2017-07-15 04:27:35,"Luis Antonio TB Gracias por tu apreciación. Actualmente estamos ofreciendo el curso sólo en inglés. Intentaremos agregar más idiomas en un futuro próximo.
nd",2017-07-16 15:44:05,3.2.5,es,POS,chicos es genial pero tomen en cuenta la traduccion si la logran pasar cualquier otro idioma espanol tambien sera mejor para todos,voting,tom
1702,1a932ee1-2d39-45b9-bcb3-13b94b079b4d,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Por lo poco que lo probé esta muy buena la app, pero por desgracia esta en ingles un idioma el cual no domino, me gustaría bastante que la información la pasen a español en serio se les agradecería mucho no sólo yo varias personas creo yo, por todo lo demás esta muy bien, saludos.",4,0,,2017-07-02 20:05:38,"Querido amigo,
Pedimos disculpas por las molestias causadas, actualmente estamos trabajando en la mejora del contenido para que obtenga un mejor contenido para aprender, por lo tanto la traducción no está en la tubería por ahora.
Gracias amigo por su revisión genuina, estamos trabajando en muchas mejoras.
Hj",2017-07-05 17:26:29,,es,POS,por lo poco que lo probe esta muy buena la app pero por desgracia esta en ingles un idioma el cual domino gustaria bastante que la informacion la pasen espanol en serio se les agradeceria mucho solo yo varias personas creo yo por todo lo demas esta muy bien saludos,"avatar, status quo sloth","person, person"
1725,d0787487-9eb2-4b49-bdd7-8e25d057aef3,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aún no lo he usado casi. Quería preguntar si en C++ enseñan listas, pilas y colas no?",1,35,3.2.4,2017-04-21 13:07:04,"ShaoCapo Tenemos programas de ejemplo de pilas, colas y lista en c + +.",2017-06-20 11:00:14,3.2.4,es,NEU,aun lo usado casi queria preguntar si en c ensenan listas pilas colas,leaderboard/competition,lista
1733,55f227f9-1f6a-438d-bc59-bd09000b6110,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"No seáis pesados con el idioma, esta gente hace lo que puede. Primero deben centrarse en mejorar la aplicación y meter contenido y luego de traducirlo a otro idioma. Hay mucha gente que se ofrecería a traducir contenido , pero el hecho de que la aplicación siga crecinedo y se Enríquez en contenido.",5,11,3.2.1,2017-03-29 22:11:25,Carlos Del Cura Gracias por su retroalimentación genuina. Hemos anotado su punto y trataremos de superarlo. ☺,2017-06-22 08:08:12,3.2.1,es,NEG,seais pesados con el idioma esta gente hace lo que puede primero deben centrarse en mejorar la aplicacion meter contenido luego de traducirlo otro idioma hay mucha gente que se ofreceria traducir contenido pero el hecho de que la aplicacion siga crecinedo se enriquez en contenido,boosters,mejora
1737,7384f659-93bb-4efd-8858-17de89880361,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Por ahora esta completo pero le falta una traducción estaria bien que dejarais que las personas lo traduzcan así se aria mas rápido y llegaríais mas lejos,3,0,3.2.1,2017-03-26 19:19:35,"Hey amigo, gracias por tus comentarios. ¡Pedimos disculpas por las molestias causadas! A partir de ahora ya que tenemos un montón de contenido y estamos tratando de mejorar su traducción woulf ser difícil, pero tal vez en el futuro lo haremos. Unesdoc.unesco.org unesdoc.unesco.org",2017-03-29 15:22:18,3.2.1,es,POS,por ahora esta completo pero le falta una traduccion estaria bien que dejarais que las personas lo traduzcan asi se aria mas rapido llegariais mas lejos,"avatar, status quo sloth","person, person"
1773,3b493f3a-dce1-410e-98fb-bf50e717f0ff,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Hola, la vista extendida sólo quita la publicidad, yo me refiero a que pueda uno leer a pantalla completa por los que tenemos dispositivos especiales para lectura",5,13,3.1.6,2017-02-24 13:19:54,"Hey Ermi, gracias por tus comentarios. La función de vista extendida está disponible en la versión premium de la aplicación.",2017-02-24 11:32:51,3.1.6,es,NEU,hola la vista extendida solo quita la publicidad yo refiero que pueda uno leer pantalla completa por los que tenemos dispositivos especiales para lectura,boosters,special
1774,879c68ed-4e27-46c0-a22b-d5baa969d8f3,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"La aplicación es genial para aprender a programar, solo faltaría la traducción al español aunque para mi no es un gran problema ya que entiendo perfectamente el ingles, aunque siempre es más fácil estudiar en nuestro idioma nativo",4,0,3.1.6,2017-02-23 18:54:33,"Hola amigo, gracias por tus comentarios. A partir de ahora ya que tenemos un montón de contenido y estamos tratando de mejorar la traducción sería difícil, pero tal vez en el futuro lo haremos. Gracias. Unesdoc.unesco.org unesdoc.unesco.org",2017-02-24 09:48:39,3.1.6,es,POS,la aplicacion es genial para aprender programar solo faltaria la traduccion al espanol aunque para mi es un gran problema ya que entiendo perfectamente el ingles aunque siempre es mas facil estudiar en nuestro idioma nativo,daily streaks,dia
1791,197ccbf6-66cd-499c-9e71-74cd31dbec0c,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Para aprender y practicar es la mejor que he probado. Es muy sencillo y completo, los ejemplos son faciles de entender y compila el codigo para hacer pequeñas pruebas le doy 5/5",5,0,3.0.17,2017-01-20 16:15:45,jesus ramoni Gracias por tu apreciación.☺,2017-06-30 16:02:59,3.0.17,es,POS,para aprender practicar es la mejor que probado es muy sencillo completo los ejemplos son faciles de entender compila el codigo para hacer pequenas pruebas le doy 55,challenges,prueba
1792,a33b07d2-cd36-4765-8eb9-bb8f7703124e,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,A los que se quejan del inglés: dejar de quejarosy estudiar inglés que para trabajar en informática es indispensable,5,17,3.1.6,2017-01-15 23:44:50,luka mendez Gracias por tu apreciación. ☺,2017-06-30 16:10:55,3.1.6,es,NEG,los que se quejan del ingles dejar de quejarosy estudiar ingles que para trabajar en informatica es indispensable,daily streaks,dia
1798,60f03283-b786-432c-9018-68973da46d99,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Para las personas que piden que este en español, sepan que la mayoría de los lenguajes de reprogramación tienen su sintaxis en inglés y les será más fácil aprender así que en español.  y para el estudiante de informática las universidades tienen al menos 3 semestres de inglés en sus carreras(yo tuve 6 en ingeniería en informática) , no le costaría nada asistir y aprender un poco. La app está buena , me gustó bastante , muy práctica. Saludos :)",4,0,,2017-01-10 09:59:21,"Hola amigo, gracias por tus comentarios. Nos alegramos de poder ayudar. :) Le agradecemos que tomar tiempo y escribir esta crítica. También nos apoyan en el futuro. :)",2017-02-24 12:05:34,,es,POS,para las personas que piden que este en espanol sepan que la mayoria de los lenguajes de reprogramacion tienen su sintaxis en ingles les sera mas facil aprender asi que en espanol para el estudiante de informatica las universidades tienen al menos 3 semestres de ingles en sus carrerasyo tuve 6 en ingenieria en informatica le costaria nada asistir aprender un poco la app esta buena gusto bastante muy practica saludos,"daily streaks, avatar, status quo sloth","dia, person, person"
1802,7db90dc9-2073-4471-8a1b-497430c64939,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Yo estoy estudiando informática y me ha costado mucho encontrar una app asi pero lo malo es que esta en ingles xfavor traduscanla al español y se ganaran millones mas de usuarios,4,54,3.1.6,2017-01-06 13:03:36,"Hola Luis, gracias por tus comentarios.
A partir de ahora ya que tenemos un montón de contenido, la traducción no sería posible, pero en el futuro tal vez lo haremos. Gracias. Unesdoc.unesco.org unesdoc.unesco.org",2017-01-07 19:00:51,3.1.6,es,NEU,yo estoy estudiando informatica ha costado mucho encontrar una app asi pero lo malo es que esta en ingles xfavor traduscanla al espanol se ganaran millones mas de usuarios,daily streaks,dia
1803,d83421b6-3358-4302-b09b-fe9680b38f6f,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Yo se que lo pueden hacer costará trabajo, pero no es imposible traduzcanlo en español por favor  nosotros los usuarios de esta APP queremos aprender  sobre programación y por eso descargamos esta APP y aprenderiamos mejor si estuviera en español .Y ustedes los cradores de la app   tendrán más usuarios gracias a eso. Io repito yo se que lo pueden hacer,espero que tomen en cuenta mi opinión. Gracias",4,44,3.1.6,2017-01-04 21:51:59,Rene Gimemez Gracias por tu apreciación. Actualmente solo estamos ofreciendo el curso en inglés. Intentaremos agregar más idiomas en el futuro. ☺,2017-07-03 16:11:51,3.1.6,es,POS,yo se que lo pueden hacer costara trabajo pero es imposible traduzcanlo en espanol por favor nosotros los usuarios de esta app queremos aprender sobre programacion por eso descargamos esta app aprenderiamos mejor si estuviera en espanol ustedes los cradores de la app tendran mas usuarios gracias eso io repito yo se que lo pueden hacerespero que tomen en cuenta mi opinion gracias,voting,tom
1807,328681b2-8e83-4967-bf95-2e5b8e0cf921,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sigan mejorando la aplicación,5,0,3.1.3,2017-01-03 05:55:45,Javier Martinez Torres Gracias por tu apreciación. ☺,2017-07-03 08:39:58,3.1.3,es,NEU,sigan mejorando la aplicacion,boosters,mejora
1822,8fb0a1ff-7594-4818-be79-e4b8e5a23e29,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Llo entiendo algo de programación pero a la hora de usar este programa me lío por q está casi todo en inglés me alludarían mucho si lo cambiaran porque me interesa la programación y esta es una buena aplicación y no poder usarla me fastidia si arreglan eso les daré 5 estrellas,3,2,3.0.20,2016-12-08 22:01:01,"Hola Candelabros88, a partir de ahora ya que tenemos un montón de contenido, la traducción no sería posible, pero en el futuro tal vez lo haremos. Por favor, compruebe nuestra última actualización para disfrutar de nuevas características. Gracias. :)",2016-12-28 09:56:30,3.0.20,es,NEG,llo entiendo algo de programacion pero la hora de usar este programa lio por q esta casi todo en ingles alludarian mucho si lo cambiaran porque interesa la programacion esta es una buena aplicacion poder usarla fastidia si arreglan eso les dare 5 estrellas,daily streaks,dia
1850,2f6dc58c-e555-4aa9-a920-6e753073df7f,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Me ayudó a aprender los arrays y cadenas muchas gracias,5,0,2.7.6,2016-10-20 06:32:49,Kevin Israel Cerón Rosa Gracias por tu apreciación,2017-07-06 17:43:19,2.7.6,es,POS,ayudo aprender los arrays cadenas muchas gracias,daily streaks,cadena
